Filtered file using ActigraphAuswertung V3.0
Date;Time;Activity
9/12/2009 12:00:00 AM;00:37:00;0
9/12/2009 12:00:00 AM;00:38:00;0
9/12/2009 12:00:00 AM;00:39:00;0
9/12/2009 12:00:00 AM;00:40:00;0
9/12/2009 12:00:00 AM;00:41:00;0
9/12/2009 12:00:00 AM;00:42:00;0
9/12/2009 12:00:00 AM;00:43:00;0
9/12/2009 12:00:00 AM;00:44:00;0
9/12/2009 12:00:00 AM;00:45:00;0
9/12/2009 12:00:00 AM;00:46:00;0
9/12/2009 12:00:00 AM;00:47:00;0
9/12/2009 12:00:00 AM;00:48:00;0
9/12/2009 12:00:00 AM;00:49:00;0
9/12/2009 12:00:00 AM;00:50:00;0
9/12/2009 12:00:00 AM;00:51:00;0
9/12/2009 12:00:00 AM;00:52:00;0
9/12/2009 12:00:00 AM;00:53:00;0
9/12/2009 12:00:00 AM;00:54:00;0
9/12/2009 12:00:00 AM;00:55:00;0
9/12/2009 12:00:00 AM;00:56:00;0
9/12/2009 12:00:00 AM;00:57:00;0
9/12/2009 12:00:00 AM;00:58:00;0
9/12/2009 12:00:00 AM;00:59:00;0
9/12/2009 12:00:00 AM;01:00:00;0
9/12/2009 12:00:00 AM;01:01:00;0
9/12/2009 12:00:00 AM;01:02:00;0
9/12/2009 12:00:00 AM;01:03:00;0
9/12/2009 12:00:00 AM;01:04:00;0
9/12/2009 12:00:00 AM;01:05:00;0
9/12/2009 12:00:00 AM;01:06:00;0
9/12/2009 12:00:00 AM;01:07:00;0
9/12/2009 12:00:00 AM;01:08:00;0
9/12/2009 12:00:00 AM;01:09:00;0
9/12/2009 12:00:00 AM;01:10:00;0
9/12/2009 12:00:00 AM;01:11:00;0
9/12/2009 12:00:00 AM;01:12:00;0
9/12/2009 12:00:00 AM;01:13:00;0
9/12/2009 12:00:00 AM;01:14:00;0
9/12/2009 12:00:00 AM;01:15:00;0
9/12/2009 12:00:00 AM;01:16:00;0
9/12/2009 12:00:00 AM;01:17:00;0
9/12/2009 12:00:00 AM;01:18:00;0
9/12/2009 12:00:00 AM;01:19:00;0
9/12/2009 12:00:00 AM;01:20:00;0
9/12/2009 12:00:00 AM;01:21:00;0
9/12/2009 12:00:00 AM;01:22:00;0
9/12/2009 12:00:00 AM;01:23:00;0
9/12/2009 12:00:00 AM;01:24:00;0
9/12/2009 12:00:00 AM;01:25:00;0
9/12/2009 12:00:00 AM;01:26:00;0
9/12/2009 12:00:00 AM;01:27:00;0
9/12/2009 12:00:00 AM;01:28:00;0
9/12/2009 12:00:00 AM;01:29:00;0
9/12/2009 12:00:00 AM;01:30:00;0
9/12/2009 12:00:00 AM;01:31:00;0
9/12/2009 12:00:00 AM;01:32:00;0
9/12/2009 12:00:00 AM;01:33:00;0
9/12/2009 12:00:00 AM;01:34:00;0
9/12/2009 12:00:00 AM;01:35:00;0
9/12/2009 12:00:00 AM;01:36:00;0
9/12/2009 12:00:00 AM;01:37:00;0
9/12/2009 12:00:00 AM;01:38:00;0
9/12/2009 12:00:00 AM;01:39:00;0
9/12/2009 12:00:00 AM;01:40:00;0
9/12/2009 12:00:00 AM;01:41:00;0
9/12/2009 12:00:00 AM;01:42:00;0
9/12/2009 12:00:00 AM;01:43:00;0
9/12/2009 12:00:00 AM;01:44:00;0
9/12/2009 12:00:00 AM;01:45:00;0
9/12/2009 12:00:00 AM;01:46:00;0
9/12/2009 12:00:00 AM;01:47:00;0
9/12/2009 12:00:00 AM;01:48:00;0
9/12/2009 12:00:00 AM;01:49:00;0
9/12/2009 12:00:00 AM;01:50:00;0
9/12/2009 12:00:00 AM;01:51:00;0
9/12/2009 12:00:00 AM;01:52:00;0
9/12/2009 12:00:00 AM;01:53:00;0
9/12/2009 12:00:00 AM;01:54:00;0
9/12/2009 12:00:00 AM;01:55:00;0
9/12/2009 12:00:00 AM;01:56:00;0
9/12/2009 12:00:00 AM;01:57:00;0
9/12/2009 12:00:00 AM;01:58:00;0
9/12/2009 12:00:00 AM;01:59:00;0
9/12/2009 12:00:00 AM;02:00:00;0
9/12/2009 12:00:00 AM;02:01:00;0
9/12/2009 12:00:00 AM;02:02:00;0
9/12/2009 12:00:00 AM;02:03:00;0
9/12/2009 12:00:00 AM;02:04:00;0
9/12/2009 12:00:00 AM;02:05:00;0
9/12/2009 12:00:00 AM;02:06:00;0
9/12/2009 12:00:00 AM;02:07:00;0
9/12/2009 12:00:00 AM;02:08:00;0
9/12/2009 12:00:00 AM;02:09:00;0
9/12/2009 12:00:00 AM;02:10:00;0
9/12/2009 12:00:00 AM;02:11:00;0
9/12/2009 12:00:00 AM;02:12:00;0
9/12/2009 12:00:00 AM;02:13:00;0
9/12/2009 12:00:00 AM;02:14:00;0
9/12/2009 12:00:00 AM;02:15:00;0
9/12/2009 12:00:00 AM;02:16:00;0
9/12/2009 12:00:00 AM;02:17:00;0
9/12/2009 12:00:00 AM;02:18:00;0
9/12/2009 12:00:00 AM;02:19:00;0
9/12/2009 12:00:00 AM;02:20:00;0
9/12/2009 12:00:00 AM;02:21:00;0
9/12/2009 12:00:00 AM;02:22:00;0
9/12/2009 12:00:00 AM;02:23:00;0
9/12/2009 12:00:00 AM;02:24:00;0
9/12/2009 12:00:00 AM;02:25:00;0
9/12/2009 12:00:00 AM;02:26:00;0
9/12/2009 12:00:00 AM;02:27:00;0
9/12/2009 12:00:00 AM;02:28:00;0
9/12/2009 12:00:00 AM;02:29:00;0
9/12/2009 12:00:00 AM;02:30:00;0
9/12/2009 12:00:00 AM;02:31:00;0
9/12/2009 12:00:00 AM;02:32:00;0
9/12/2009 12:00:00 AM;02:33:00;0
9/12/2009 12:00:00 AM;02:34:00;0
9/12/2009 12:00:00 AM;02:35:00;0
9/12/2009 12:00:00 AM;02:36:00;0
9/12/2009 12:00:00 AM;02:37:00;0
9/12/2009 12:00:00 AM;02:38:00;0
9/12/2009 12:00:00 AM;02:39:00;0
9/12/2009 12:00:00 AM;02:40:00;0
9/12/2009 12:00:00 AM;02:41:00;0
9/12/2009 12:00:00 AM;02:42:00;0
9/12/2009 12:00:00 AM;02:43:00;0
9/12/2009 12:00:00 AM;02:44:00;0
9/12/2009 12:00:00 AM;02:45:00;0
9/12/2009 12:00:00 AM;02:46:00;0
9/12/2009 12:00:00 AM;02:47:00;0
9/12/2009 12:00:00 AM;02:48:00;0
9/12/2009 12:00:00 AM;02:49:00;0
9/12/2009 12:00:00 AM;02:50:00;0
9/12/2009 12:00:00 AM;02:51:00;0
9/12/2009 12:00:00 AM;02:52:00;0
9/12/2009 12:00:00 AM;02:53:00;0
9/12/2009 12:00:00 AM;02:54:00;0
9/12/2009 12:00:00 AM;02:55:00;0
9/12/2009 12:00:00 AM;02:56:00;0
9/12/2009 12:00:00 AM;02:57:00;0
9/12/2009 12:00:00 AM;02:58:00;0
9/12/2009 12:00:00 AM;02:59:00;0
9/12/2009 12:00:00 AM;03:00:00;0
9/12/2009 12:00:00 AM;03:01:00;0
9/12/2009 12:00:00 AM;03:02:00;0
9/12/2009 12:00:00 AM;03:03:00;0
9/12/2009 12:00:00 AM;03:04:00;0
9/12/2009 12:00:00 AM;03:05:00;0
9/12/2009 12:00:00 AM;03:06:00;0
9/12/2009 12:00:00 AM;03:07:00;0
9/12/2009 12:00:00 AM;03:08:00;0
9/12/2009 12:00:00 AM;03:09:00;0
9/12/2009 12:00:00 AM;03:10:00;0
9/12/2009 12:00:00 AM;03:11:00;0
9/12/2009 12:00:00 AM;03:12:00;0
9/12/2009 12:00:00 AM;03:13:00;0
9/12/2009 12:00:00 AM;03:14:00;0
9/12/2009 12:00:00 AM;03:15:00;0
9/12/2009 12:00:00 AM;03:16:00;0
9/12/2009 12:00:00 AM;03:17:00;0
9/12/2009 12:00:00 AM;03:18:00;0
9/12/2009 12:00:00 AM;03:19:00;0
9/12/2009 12:00:00 AM;03:20:00;0
9/12/2009 12:00:00 AM;03:21:00;0
9/12/2009 12:00:00 AM;03:22:00;0
9/12/2009 12:00:00 AM;03:23:00;0
9/12/2009 12:00:00 AM;03:24:00;0
9/12/2009 12:00:00 AM;03:25:00;0
9/12/2009 12:00:00 AM;03:26:00;0
9/12/2009 12:00:00 AM;03:27:00;0
9/12/2009 12:00:00 AM;03:28:00;0
9/12/2009 12:00:00 AM;03:29:00;0
9/12/2009 12:00:00 AM;03:30:00;0
9/12/2009 12:00:00 AM;03:31:00;0
9/12/2009 12:00:00 AM;03:32:00;0
9/12/2009 12:00:00 AM;03:33:00;0
9/12/2009 12:00:00 AM;03:34:00;0
9/12/2009 12:00:00 AM;03:35:00;0
9/12/2009 12:00:00 AM;03:36:00;0
9/12/2009 12:00:00 AM;03:37:00;0
9/12/2009 12:00:00 AM;03:38:00;0
9/12/2009 12:00:00 AM;03:39:00;0
9/12/2009 12:00:00 AM;03:40:00;0
9/12/2009 12:00:00 AM;03:41:00;0
9/12/2009 12:00:00 AM;03:42:00;0
9/12/2009 12:00:00 AM;03:43:00;0
9/12/2009 12:00:00 AM;03:44:00;0
9/12/2009 12:00:00 AM;03:45:00;0
9/12/2009 12:00:00 AM;03:46:00;0
9/12/2009 12:00:00 AM;03:47:00;0
9/12/2009 12:00:00 AM;03:48:00;0
9/12/2009 12:00:00 AM;03:49:00;0
9/12/2009 12:00:00 AM;03:50:00;0
9/12/2009 12:00:00 AM;03:51:00;0
9/12/2009 12:00:00 AM;03:52:00;0
9/12/2009 12:00:00 AM;03:53:00;0
9/12/2009 12:00:00 AM;03:54:00;0
9/12/2009 12:00:00 AM;03:55:00;0
9/12/2009 12:00:00 AM;03:56:00;0
9/12/2009 12:00:00 AM;03:57:00;0
9/12/2009 12:00:00 AM;03:58:00;0
9/12/2009 12:00:00 AM;03:59:00;0
9/12/2009 12:00:00 AM;04:00:00;0
9/12/2009 12:00:00 AM;04:01:00;0
9/12/2009 12:00:00 AM;04:02:00;0
9/12/2009 12:00:00 AM;04:03:00;0
9/12/2009 12:00:00 AM;04:04:00;0
9/12/2009 12:00:00 AM;04:05:00;0
9/12/2009 12:00:00 AM;04:06:00;0
9/12/2009 12:00:00 AM;04:07:00;0
9/12/2009 12:00:00 AM;04:08:00;0
9/12/2009 12:00:00 AM;04:09:00;0
9/12/2009 12:00:00 AM;04:10:00;0
9/12/2009 12:00:00 AM;04:11:00;0
9/12/2009 12:00:00 AM;04:12:00;0
9/12/2009 12:00:00 AM;04:13:00;0
9/12/2009 12:00:00 AM;04:14:00;0
9/12/2009 12:00:00 AM;04:15:00;0
9/12/2009 12:00:00 AM;04:16:00;0
9/12/2009 12:00:00 AM;04:17:00;0
9/12/2009 12:00:00 AM;04:18:00;0
9/12/2009 12:00:00 AM;04:19:00;0
9/12/2009 12:00:00 AM;04:20:00;0
9/12/2009 12:00:00 AM;04:21:00;0
9/12/2009 12:00:00 AM;04:22:00;0
9/12/2009 12:00:00 AM;04:23:00;0
9/12/2009 12:00:00 AM;04:24:00;0
9/12/2009 12:00:00 AM;04:25:00;0
9/12/2009 12:00:00 AM;04:26:00;0
9/12/2009 12:00:00 AM;04:27:00;0
9/12/2009 12:00:00 AM;04:28:00;0
9/12/2009 12:00:00 AM;04:29:00;0
9/12/2009 12:00:00 AM;04:30:00;0
9/12/2009 12:00:00 AM;04:31:00;0
9/12/2009 12:00:00 AM;04:32:00;0
9/12/2009 12:00:00 AM;04:33:00;0
9/12/2009 12:00:00 AM;04:34:00;0
9/12/2009 12:00:00 AM;04:35:00;0
9/12/2009 12:00:00 AM;04:36:00;0
9/12/2009 12:00:00 AM;04:37:00;0
9/12/2009 12:00:00 AM;04:38:00;0
9/12/2009 12:00:00 AM;04:39:00;0
9/12/2009 12:00:00 AM;04:40:00;0
9/12/2009 12:00:00 AM;04:41:00;0
9/12/2009 12:00:00 AM;04:42:00;0
9/12/2009 12:00:00 AM;04:43:00;0
9/12/2009 12:00:00 AM;04:44:00;0
9/12/2009 12:00:00 AM;04:45:00;0
9/12/2009 12:00:00 AM;04:46:00;0
9/12/2009 12:00:00 AM;04:47:00;0
9/12/2009 12:00:00 AM;04:48:00;0
9/12/2009 12:00:00 AM;04:49:00;0
9/12/2009 12:00:00 AM;04:50:00;0
9/12/2009 12:00:00 AM;04:51:00;0
9/12/2009 12:00:00 AM;04:52:00;0
9/12/2009 12:00:00 AM;04:53:00;0
9/12/2009 12:00:00 AM;04:54:00;0
9/12/2009 12:00:00 AM;04:55:00;0
9/12/2009 12:00:00 AM;04:56:00;0
9/12/2009 12:00:00 AM;04:57:00;0
9/12/2009 12:00:00 AM;04:58:00;0
9/12/2009 12:00:00 AM;04:59:00;0
9/12/2009 12:00:00 AM;05:00:00;0
9/12/2009 12:00:00 AM;05:01:00;0
9/12/2009 12:00:00 AM;05:02:00;0
9/12/2009 12:00:00 AM;05:03:00;0
9/12/2009 12:00:00 AM;05:04:00;0
9/12/2009 12:00:00 AM;05:05:00;0
9/12/2009 12:00:00 AM;05:06:00;0
9/12/2009 12:00:00 AM;05:07:00;0
9/12/2009 12:00:00 AM;05:08:00;0
9/12/2009 12:00:00 AM;05:09:00;0
9/12/2009 12:00:00 AM;05:10:00;0
9/12/2009 12:00:00 AM;05:11:00;0
9/12/2009 12:00:00 AM;05:12:00;0
9/12/2009 12:00:00 AM;05:13:00;0
9/12/2009 12:00:00 AM;05:14:00;0
9/12/2009 12:00:00 AM;05:15:00;0
9/12/2009 12:00:00 AM;05:16:00;0
9/12/2009 12:00:00 AM;05:17:00;0
9/12/2009 12:00:00 AM;05:18:00;0
9/12/2009 12:00:00 AM;05:19:00;0
9/12/2009 12:00:00 AM;05:20:00;0
9/12/2009 12:00:00 AM;05:21:00;0
9/12/2009 12:00:00 AM;05:22:00;0
9/12/2009 12:00:00 AM;05:23:00;0
9/12/2009 12:00:00 AM;05:24:00;0
9/12/2009 12:00:00 AM;05:25:00;0
9/12/2009 12:00:00 AM;05:26:00;0
9/12/2009 12:00:00 AM;05:27:00;0
9/12/2009 12:00:00 AM;05:28:00;0
9/12/2009 12:00:00 AM;05:29:00;0
9/12/2009 12:00:00 AM;05:30:00;0
9/12/2009 12:00:00 AM;05:31:00;0
9/12/2009 12:00:00 AM;05:32:00;0
9/12/2009 12:00:00 AM;05:33:00;0
9/12/2009 12:00:00 AM;05:34:00;0
9/12/2009 12:00:00 AM;05:35:00;0
9/12/2009 12:00:00 AM;05:36:00;0
9/12/2009 12:00:00 AM;05:37:00;0
9/12/2009 12:00:00 AM;05:38:00;0
9/12/2009 12:00:00 AM;05:39:00;0
9/12/2009 12:00:00 AM;05:40:00;0
9/12/2009 12:00:00 AM;05:41:00;0
9/12/2009 12:00:00 AM;05:42:00;0
9/12/2009 12:00:00 AM;05:43:00;0
9/12/2009 12:00:00 AM;05:44:00;0
9/12/2009 12:00:00 AM;05:45:00;0
9/12/2009 12:00:00 AM;05:46:00;0
9/12/2009 12:00:00 AM;05:47:00;0
9/12/2009 12:00:00 AM;05:48:00;0
9/12/2009 12:00:00 AM;05:49:00;0
9/12/2009 12:00:00 AM;05:50:00;0
9/12/2009 12:00:00 AM;05:51:00;0
9/12/2009 12:00:00 AM;05:52:00;0
9/12/2009 12:00:00 AM;05:53:00;0
9/12/2009 12:00:00 AM;05:54:00;0
9/12/2009 12:00:00 AM;05:55:00;0
9/12/2009 12:00:00 AM;05:56:00;0
9/12/2009 12:00:00 AM;05:57:00;0
9/12/2009 12:00:00 AM;05:58:00;0
9/12/2009 12:00:00 AM;05:59:00;0
9/12/2009 12:00:00 AM;06:00:00;0
9/12/2009 12:00:00 AM;06:01:00;0
9/12/2009 12:00:00 AM;06:02:00;0
9/12/2009 12:00:00 AM;06:03:00;0
9/12/2009 12:00:00 AM;06:04:00;0
9/12/2009 12:00:00 AM;06:05:00;0
9/12/2009 12:00:00 AM;06:06:00;0
9/12/2009 12:00:00 AM;06:07:00;0
9/12/2009 12:00:00 AM;06:08:00;0
9/12/2009 12:00:00 AM;06:09:00;0
9/12/2009 12:00:00 AM;06:10:00;0
9/12/2009 12:00:00 AM;06:11:00;0
9/12/2009 12:00:00 AM;06:12:00;0
9/12/2009 12:00:00 AM;06:13:00;0
9/12/2009 12:00:00 AM;06:14:00;0
9/12/2009 12:00:00 AM;06:15:00;0
9/12/2009 12:00:00 AM;06:16:00;0
9/12/2009 12:00:00 AM;06:17:00;0
9/12/2009 12:00:00 AM;06:18:00;0
9/12/2009 12:00:00 AM;06:19:00;0
9/12/2009 12:00:00 AM;06:20:00;0
9/12/2009 12:00:00 AM;06:21:00;0
9/12/2009 12:00:00 AM;06:22:00;0
9/12/2009 12:00:00 AM;06:23:00;0
9/12/2009 12:00:00 AM;06:24:00;0
9/12/2009 12:00:00 AM;06:25:00;0
9/12/2009 12:00:00 AM;06:26:00;0
9/12/2009 12:00:00 AM;06:27:00;0
9/12/2009 12:00:00 AM;06:28:00;0
9/12/2009 12:00:00 AM;06:29:00;0
9/12/2009 12:00:00 AM;06:30:00;0
9/12/2009 12:00:00 AM;06:31:00;0
9/12/2009 12:00:00 AM;06:32:00;0
9/12/2009 12:00:00 AM;06:33:00;0
9/12/2009 12:00:00 AM;06:34:00;0
9/12/2009 12:00:00 AM;06:35:00;0
9/12/2009 12:00:00 AM;06:36:00;0
9/12/2009 12:00:00 AM;06:37:00;0
9/12/2009 12:00:00 AM;06:38:00;0
9/12/2009 12:00:00 AM;06:39:00;0
9/12/2009 12:00:00 AM;06:40:00;0
9/12/2009 12:00:00 AM;06:41:00;0
9/12/2009 12:00:00 AM;06:42:00;0
9/12/2009 12:00:00 AM;06:43:00;0
9/12/2009 12:00:00 AM;06:44:00;0
9/12/2009 12:00:00 AM;06:45:00;0
9/12/2009 12:00:00 AM;06:46:00;0
9/12/2009 12:00:00 AM;06:47:00;0
9/12/2009 12:00:00 AM;06:48:00;0
9/12/2009 12:00:00 AM;06:49:00;0
9/12/2009 12:00:00 AM;06:50:00;0
9/12/2009 12:00:00 AM;06:51:00;0
9/12/2009 12:00:00 AM;06:52:00;0
9/12/2009 12:00:00 AM;06:53:00;0
9/12/2009 12:00:00 AM;06:54:00;0
9/12/2009 12:00:00 AM;06:55:00;0
9/12/2009 12:00:00 AM;06:56:00;0
9/12/2009 12:00:00 AM;06:57:00;0
9/12/2009 12:00:00 AM;06:58:00;0
9/12/2009 12:00:00 AM;06:59:00;0
9/12/2009 12:00:00 AM;07:00:00;0
9/12/2009 12:00:00 AM;07:01:00;0
9/12/2009 12:00:00 AM;07:02:00;0
9/12/2009 12:00:00 AM;07:03:00;0
9/12/2009 12:00:00 AM;07:04:00;0
9/12/2009 12:00:00 AM;07:05:00;0
9/12/2009 12:00:00 AM;07:06:00;0
9/12/2009 12:00:00 AM;07:07:00;0
9/12/2009 12:00:00 AM;07:08:00;0
9/12/2009 12:00:00 AM;07:09:00;0
9/12/2009 12:00:00 AM;07:10:00;0
9/12/2009 12:00:00 AM;07:11:00;0
9/12/2009 12:00:00 AM;07:12:00;0
9/12/2009 12:00:00 AM;07:13:00;0
9/12/2009 12:00:00 AM;07:14:00;0
9/12/2009 12:00:00 AM;07:15:00;0
9/12/2009 12:00:00 AM;07:16:00;0
9/12/2009 12:00:00 AM;07:17:00;0
9/12/2009 12:00:00 AM;07:18:00;0
9/12/2009 12:00:00 AM;07:19:00;0
9/12/2009 12:00:00 AM;07:20:00;0
9/12/2009 12:00:00 AM;07:21:00;0
9/12/2009 12:00:00 AM;07:22:00;0
9/12/2009 12:00:00 AM;07:23:00;0
9/12/2009 12:00:00 AM;07:24:00;0
9/12/2009 12:00:00 AM;07:25:00;0
9/12/2009 12:00:00 AM;07:26:00;0
9/12/2009 12:00:00 AM;07:27:00;0
9/12/2009 12:00:00 AM;07:28:00;0
9/12/2009 12:00:00 AM;07:29:00;0
9/12/2009 12:00:00 AM;07:30:00;0
9/12/2009 12:00:00 AM;07:31:00;0
9/12/2009 12:00:00 AM;07:32:00;0
9/12/2009 12:00:00 AM;07:33:00;0
9/12/2009 12:00:00 AM;07:34:00;0
9/12/2009 12:00:00 AM;07:35:00;0
9/12/2009 12:00:00 AM;07:36:00;0
9/12/2009 12:00:00 AM;07:37:00;633
9/12/2009 12:00:00 AM;07:38:00;1698
9/12/2009 12:00:00 AM;07:39:00;1098
9/12/2009 12:00:00 AM;07:40:00;1036
9/12/2009 12:00:00 AM;07:41:00;2418
9/12/2009 12:00:00 AM;07:42:00;993
9/12/2009 12:00:00 AM;07:43:00;1059
9/12/2009 12:00:00 AM;07:44:00;2367
9/12/2009 12:00:00 AM;07:45:00;1839
9/12/2009 12:00:00 AM;07:46:00;1519
9/12/2009 12:00:00 AM;07:47:00;2064
9/12/2009 12:00:00 AM;07:48:00;1719
9/12/2009 12:00:00 AM;07:49:00;510
9/12/2009 12:00:00 AM;07:50:00;1855
9/12/2009 12:00:00 AM;07:51:00;2595
9/12/2009 12:00:00 AM;07:52:00;2341
9/12/2009 12:00:00 AM;07:53:00;1898
9/12/2009 12:00:00 AM;07:54:00;2220
9/12/2009 12:00:00 AM;07:55:00;1542
9/12/2009 12:00:00 AM;07:56:00;608
9/12/2009 12:00:00 AM;07:57:00;972
9/12/2009 12:00:00 AM;07:58:00;290
9/12/2009 12:00:00 AM;07:59:00;432
9/12/2009 12:00:00 AM;08:00:00;607
9/12/2009 12:00:00 AM;08:01:00;518
9/12/2009 12:00:00 AM;08:02:00;651
9/12/2009 12:00:00 AM;08:03:00;760
9/12/2009 12:00:00 AM;08:04:00;1
9/12/2009 12:00:00 AM;08:05:00;0
9/12/2009 12:00:00 AM;08:06:00;463
9/12/2009 12:00:00 AM;08:07:00;1428
9/12/2009 12:00:00 AM;08:08:00;1471
9/12/2009 12:00:00 AM;08:09:00;841
9/12/2009 12:00:00 AM;08:10:00;2807
9/12/2009 12:00:00 AM;08:11:00;1701
9/12/2009 12:00:00 AM;08:12:00;477
9/12/2009 12:00:00 AM;08:13:00;2097
9/12/2009 12:00:00 AM;08:14:00;1770
9/12/2009 12:00:00 AM;08:15:00;3044
9/12/2009 12:00:00 AM;08:16:00;3303
9/12/2009 12:00:00 AM;08:17:00;2358
9/12/2009 12:00:00 AM;08:18:00;2890
9/12/2009 12:00:00 AM;08:19:00;220
9/12/2009 12:00:00 AM;08:20:00;580
9/12/2009 12:00:00 AM;08:21:00;0
9/12/2009 12:00:00 AM;08:22:00;2970
9/12/2009 12:00:00 AM;08:23:00;3530
9/12/2009 12:00:00 AM;08:24:00;2216
9/12/2009 12:00:00 AM;08:25:00;1519
9/12/2009 12:00:00 AM;08:26:00;780
9/12/2009 12:00:00 AM;08:27:00;0
9/12/2009 12:00:00 AM;08:28:00;1200
9/12/2009 12:00:00 AM;08:29:00;230
9/12/2009 12:00:00 AM;08:30:00;162
9/12/2009 12:00:00 AM;08:31:00;829
9/12/2009 12:00:00 AM;08:32:00;363
9/12/2009 12:00:00 AM;08:33:00;492
9/12/2009 12:00:00 AM;08:34:00;702
9/12/2009 12:00:00 AM;08:35:00;1172
9/12/2009 12:00:00 AM;08:36:00;77
9/12/2009 12:00:00 AM;08:37:00;0
9/12/2009 12:00:00 AM;08:38:00;298
9/12/2009 12:00:00 AM;08:39:00;0
9/12/2009 12:00:00 AM;08:40:00;277
9/12/2009 12:00:00 AM;08:41:00;366
9/12/2009 12:00:00 AM;08:42:00;12
9/12/2009 12:00:00 AM;08:43:00;14
9/12/2009 12:00:00 AM;08:44:00;691
9/12/2009 12:00:00 AM;08:45:00;540
9/12/2009 12:00:00 AM;08:46:00;1061
9/12/2009 12:00:00 AM;08:47:00;507
9/12/2009 12:00:00 AM;08:48:00;1315
9/12/2009 12:00:00 AM;08:49:00;752
9/12/2009 12:00:00 AM;08:50:00;353
9/12/2009 12:00:00 AM;08:51:00;483
9/12/2009 12:00:00 AM;08:52:00;65
9/12/2009 12:00:00 AM;08:53:00;390
9/12/2009 12:00:00 AM;08:54:00;377
9/12/2009 12:00:00 AM;08:55:00;34
9/12/2009 12:00:00 AM;08:56:00;231
9/12/2009 12:00:00 AM;08:57:00;0
9/12/2009 12:00:00 AM;08:58:00;980
9/12/2009 12:00:00 AM;08:59:00;209
9/12/2009 12:00:00 AM;09:00:00;363
9/12/2009 12:00:00 AM;09:01:00;398
9/12/2009 12:00:00 AM;09:02:00;249
9/12/2009 12:00:00 AM;09:03:00;75
9/12/2009 12:00:00 AM;09:04:00;561
9/12/2009 12:00:00 AM;09:05:00;527
9/12/2009 12:00:00 AM;09:06:00;1315
9/12/2009 12:00:00 AM;09:07:00;1607
9/12/2009 12:00:00 AM;09:08:00;0
9/12/2009 12:00:00 AM;09:09:00;538
9/12/2009 12:00:00 AM;09:10:00;0
9/12/2009 12:00:00 AM;09:11:00;463
9/12/2009 12:00:00 AM;09:12:00;173
9/12/2009 12:00:00 AM;09:13:00;63
9/12/2009 12:00:00 AM;09:14:00;72
9/12/2009 12:00:00 AM;09:15:00;58
9/12/2009 12:00:00 AM;09:16:00;98
9/12/2009 12:00:00 AM;09:17:00;11
9/12/2009 12:00:00 AM;09:18:00;60
9/12/2009 12:00:00 AM;09:19:00;811
9/12/2009 12:00:00 AM;09:20:00;629
9/12/2009 12:00:00 AM;09:21:00;664
9/12/2009 12:00:00 AM;09:22:00;530
9/12/2009 12:00:00 AM;09:23:00;972
9/12/2009 12:00:00 AM;09:24:00;959
9/12/2009 12:00:00 AM;09:25:00;973
9/12/2009 12:00:00 AM;09:26:00;685
9/12/2009 12:00:00 AM;09:27:00;2889
9/12/2009 12:00:00 AM;09:28:00;4309
9/12/2009 12:00:00 AM;09:29:00;3581
9/12/2009 12:00:00 AM;09:30:00;2055
9/12/2009 12:00:00 AM;09:31:00;3230
9/12/2009 12:00:00 AM;09:32:00;0
9/12/2009 12:00:00 AM;09:33:00;2230
9/12/2009 12:00:00 AM;09:34:00;2146
9/12/2009 12:00:00 AM;09:35:00;2648
9/12/2009 12:00:00 AM;09:36:00;1262
9/12/2009 12:00:00 AM;09:37:00;1248
9/12/2009 12:00:00 AM;09:38:00;0
9/12/2009 12:00:00 AM;09:39:00;536
9/12/2009 12:00:00 AM;09:40:00;3059
9/12/2009 12:00:00 AM;09:41:00;1802
9/12/2009 12:00:00 AM;09:42:00;4376
9/12/2009 12:00:00 AM;09:43:00;2579
9/12/2009 12:00:00 AM;09:44:00;3535
9/12/2009 12:00:00 AM;09:45:00;1860
9/12/2009 12:00:00 AM;09:46:00;1352
9/12/2009 12:00:00 AM;09:47:00;2700
9/12/2009 12:00:00 AM;09:48:00;1403
9/12/2009 12:00:00 AM;09:49:00;2624
9/12/2009 12:00:00 AM;09:50:00;1602
9/12/2009 12:00:00 AM;09:51:00;1559
9/12/2009 12:00:00 AM;09:52:00;1840
9/12/2009 12:00:00 AM;09:53:00;73
9/12/2009 12:00:00 AM;09:54:00;1391
9/12/2009 12:00:00 AM;09:55:00;1767
9/12/2009 12:00:00 AM;09:56:00;2019
9/12/2009 12:00:00 AM;09:57:00;1310
9/12/2009 12:00:00 AM;09:58:00;512
9/12/2009 12:00:00 AM;09:59:00;1035
9/12/2009 12:00:00 AM;10:00:00;871
9/12/2009 12:00:00 AM;10:01:00;3080
9/12/2009 12:00:00 AM;10:02:00;360
9/12/2009 12:00:00 AM;10:03:00;224
9/12/2009 12:00:00 AM;10:04:00;844
9/12/2009 12:00:00 AM;10:05:00;1308
9/12/2009 12:00:00 AM;10:06:00;1133
9/12/2009 12:00:00 AM;10:07:00;1675
9/12/2009 12:00:00 AM;10:08:00;2848
9/12/2009 12:00:00 AM;10:09:00;3044
9/12/2009 12:00:00 AM;10:10:00;4091
9/12/2009 12:00:00 AM;10:11:00;1925
9/12/2009 12:00:00 AM;10:12:00;1572
9/12/2009 12:00:00 AM;10:13:00;2418
9/12/2009 12:00:00 AM;10:14:00;2771
